customer_id,name,email,loyalty_tier,region
11386611-79db-47ce-9573-de0d63a0574e,Jordan Kidd,davidbeck@example.com,Silver,West Terrancefort
3902fdc4-f0d2-4315-ae05-b647c7f1b45d,Victor Peterson,martinrebecca@example.org,,North Ashley
d7a16f47-7ba0-495d-9d7d-9a62b05cfeaa,David Barton,lowelouis@example.org,Gold,Port Dakotaburgh
27ddbe7f-50e6-42c9-9127-5232ed6bc886,Clayton Martin,invalid_email,Gold,Port Brittanybury
ac8069d5-c080-4d0e-bd82-84ef3c8aeab1,Katherine Rodriguez,sherylmurray@example.org,Gold,Staffordshire
447e8cff-7803-4058-b6f7-5bf28411daf5,Andrea Adams,christopherking@example.org,,Bishopstad
75b4a5e7-1575-4b19-aa39-050a96c0d643,Matthew Matthews,invalid_email,Silver,Donnaland
ec19f389-7adb-4ba5-ad4d-1be0ed5940a4,Tanya Jackson,chris63@example.net,Bronze,Pruittbury
a9dcc02a-d682-4139-921d-93139be712d6,Catherine Thomas,sanchezjohn@example.com,Gold,Wendyburgh
cfcbc736-8cbf-4ee9-b41d-c8c3f46716fb,Kevin Wiley,joann59@example.org,Bronze,Port Paul
705ba368-98f2-4334-be43-a000397ccae7,Raven Chandler,invalid_email,,Brennanfort
8c48a7ef-de3d-4326-a66c-1c2854238658,Candice Allen,invalid_email,,West Chrisland
a0eb98c4-1347-403b-9aab-d4e2029896f1,Christopher Stewart,invalid_email,Gold,Gonzalezmouth
644c7c46-6781-46c7-a0df-d804ae00d8a9,Michael Anderson,clinton68@example.com,Bronze,Stefanieburgh
12b7cf32-6e49-43de-a09d-ea80f9655ba0,Walter Hicks,invalid_email,Silver,Goodwinville
bb3ba2d4-31ec-4c3e-9317-2ae5a1d5b7ab,Lawrence Roach,invalid_email,,Michaelburgh
437f2ac3-d7cf-4011-bf9b-256ac1c70372,Kristina Wright,invalid_email,Bronze,North Katie
c80cf16e-13ee-4556-9e01-51944dd274d1,Mary Anderson,monica15@example.com,,Johnsonfurt
f6fd9e7c-434a-4c27-af5b-1399da0a63af,Renee Freeman,invalid_email,Silver,South Christinemouth
0de322bc-196c-40af-8d80-f82605f57946,Dr. Scott Lopez,uphillips@example.org,,South Lisamouth
0663da4f-2ae7-4808-8315-47f728381c9c,Christopher West,tracycrane@example.com,Gold,Matthewburgh
216dec94-4120-490d-9fe8-ab71f50fd5ab,Laura Mccoy,jessicawagner@example.org,Gold,Marcuschester
518ef8d1-4804-4248-8ba1-ec3648a9d584,Stephen Knox,invalid_email,Gold,Lake Julie
7e806c84-2d92-4fbc-87db-8b699e3930a9,Jennifer Hunt,erica83@example.net,Gold,New Earlville
4084b40f-e583-418e-9a40-f1c08c9aa7f3,Barry Alexander,marywilliams@example.net,,Clarkchester
6cb33d97-03b9-4f96-b5e3-99d089fcc355,Sharon Warren,robin22@example.org,Silver,Steventon
ef0488c3-9fca-4ad9-b1d0-e6e17d56721d,Steven Wilkinson,invalid_email,,South Nathan
dce9285a-c4ca-4ada-9400-0f722012ba4b,Tyler Phillips,invalid_email,Bronze,Lake Jeffreystad
12a984d7-b018-467a-91b3-412946b5e225,Kelly Wyatt,invalid_email,Silver,Lake Danieltown
5d329cd0-be42-46a6-af99-b70f08c986bc,Jason Chapman,invalid_email,Silver,Jensenborough
c07dc9ff-1791-49e4-91cb-b59489da3b68,Eugene Carney,invalid_email,Gold,South Crystalburgh
84713f4d-bd20-4e59-89c9-d932e978ec23,Sarah Crawford,invalid_email,Bronze,Cindymouth
f5578ab4-3ff1-4bd0-b66d-c031105a623f,Sharon Gomez,invalid_email,Silver,West Timothymouth
da57d69d-9d7f-4d99-ba20-6505f8390c0a,Connor Scott,invalid_email,Gold,South Stephen
df77f124-56d3-4ae9-83ae-6277a4635320,Beverly Martinez,invalid_email,,Fieldsbury
8463479f-cfc3-4504-9301-86098a2303d9,Andrea Jones,hvasquez@example.com,Bronze,New Joshua
86a0901c-2a97-487c-a65c-983c02642527,Carla Compton,invalid_email,Bronze,Danielfurt
dde483ec-5c0a-4209-b094-7ab9cd886b9b,Jose Nelson,invalid_email,,North Michaelland
6c9580c0-173a-4362-bb28-060a1719f74b,Lindsey Fuller,michelle63@example.net,Bronze,New Christy
8f656f13-e224-4fdb-8d36-33590a57dcaa,Melissa Hunter,invalid_email,Gold,Monicachester
caa79f2c-31d0-4f88-aac5-875b44b82fb4,Taylor Jones,vavila@example.org,,Thompsonburgh
3d5837d9-be4e-40b0-8bec-a843bb339fa8,Vincent Donaldson,invalid_email,Bronze,New Amanda
62eacaca-9075-4209-be72-d7d554a27c2d,Jesse Richardson,baxtermelissa@example.net,Bronze,Porterland
705568ed-5682-42f7-a170-e7d5607aa34a,Noah Snyder,zstein@example.com,Gold,Lake Kimberlytown
2b9088df-94ac-4480-b830-ad3118093f92,Cathy Santos,invalid_email,Silver,Olivialand
91f85483-8ce7-4ca7-a022-ef5575b29d9e,Samantha Landry,invalid_email,,East Amber
1cbd3543-b8b5-4834-915d-52ee41d049c2,Matthew Archer,daviskevin@example.com,,Bethfort
90053f2d-53a3-47e5-9163-14e36276392e,Ann Valencia,crystal51@example.com,,Lake Ernest
224b3b42-b82c-4a56-ae18-0fc9468997b4,Jason Rodriguez,invalid_email,,West Sarahville
5aa01dde-f5d8-44a7-9754-b992eca3e801,Jason Curtis DDS,invalid_email,Gold,Lake Shannon
e9d584fb-6883-46f3-ae95-c0f84516e682,Ryan Patterson,invalid_email,Bronze,Stacyview
d589d7d6-0a95-4277-8d57-9970bf24b709,Paula Mitchell,qmccoy@example.net,Silver,Christopherchester
51019b7b-721d-412d-87d2-0f9ec3e4b843,Jennifer Baker,invalid_email,,Kellyland
b3ed6fe0-2427-4d50-97de-9bf6db6c9371,Alexander Kirk,hannah01@example.org,Gold,West Theresatown
eb4b6ea5-989c-4154-bd80-03b8c24a0f36,Jose Nguyen DDS,invalid_email,Bronze,South Brucefort
e20f9ebd-2a29-47af-8b18-07080d3b2ef8,Jonathan Schroeder,torresjennifer@example.org,,Evanland
dfb7626c-af04-4483-aecb-b0b00576bf28,Elizabeth Tucker,invalid_email,Bronze,Bretttown
fef798ce-c90c-4da8-8b7e-245d928c40d9,Meghan Jacobson,kayla12@example.com,Silver,Johnborough
1cede742-289e-4f29-bb68-c71bb35fa14a,Eric Cherry,invalid_email,Gold,West Garyton
9c0eb8b3-f408-4111-8280-6239438715a8,Angela Washington,invalid_email,Gold,North Hollychester
5d163d4d-0e69-4844-8174-af2c09dd833b,Jason Stevenson,moorekent@example.org,Silver,Ashleybury
bf77a606-7011-42ba-9e89-0c3cee8e334d,Kent Thomas,invalid_email,,Mitchellport
3942126a-1412-49d0-9cf0-63d8b15f181d,Kelly Curtis,invalid_email,,South Jacquelinehaven
da657a29-8835-47d9-951d-7ea59f616382,Karen Graham,whill@example.org,,East Bonnie
8399f8a0-6795-433b-ac62-3f98423c3ffd,Carla Mcconnell,invalid_email,Gold,Johnathanport
2c433ffc-dca2-4bb5-b7eb-146f119e4215,Sarah Diaz,invalid_email,Gold,North Stephenmouth
1f8f959a-4158-4a80-b835-48bae4ba6cad,Mackenzie Adams,blake87@example.org,Silver,Lake Tamara
93c09361-1219-42e0-a592-0d6bbe59ed74,Amy Hunt,invalid_email,Silver,Lake Mark
526c59f3-909e-4b7a-a030-f7185abf5152,Jennifer Woodard,invalid_email,Gold,West Tammy
4adf0e6a-2265-40f0-a3e7-729638be4023,Carlos Lopez,invalid_email,Gold,South Philipmouth
9adbe0c1-bf41-4d1d-8069-add90b57306d,Tyler Shepherd,patriciasuarez@example.com,,Victorberg
5ce1b1e0-de02-4c8b-87ca-6d53c1b69d3e,Clinton Lane,invalid_email,Silver,Timothyville
eee65ea6-2c7a-4417-ac99-ae926db33c05,Melissa Jackson,christophermanning@example.org,Bronze,East Ericport
9b85c42d-551a-4962-bbc9-9e02f38de15f,Nancy Byrd,invalid_email,,South Mitchell
27fa1e33-eaf8-46f8-88bc-5b72bd0b2f08,Charles Mcdonald,williamscristian@example.net,Gold,Mooretown
c6a7ce58-2c85-46a1-9b21-90fdd3d09d04,Kendra Montgomery,invalid_email,Gold,East Williamport
0fd2a346-4868-437c-8bd8-b062773cf231,Joseph Barber,invalid_email,,Port Andreaside
cf66cf82-9d0e-4631-b385-5372371f5960,Gabrielle Baker,invalid_email,Silver,Salinasfort
df78bf44-b0d5-45cd-b110-1941a879ea95,Tracy Johnson,robertmoore@example.org,Bronze,South Madisontown
758b0e32-0e87-4db5-ba89-5cffe4e2bf3b,Ronald Cole,invalid_email,,West Shawn
57715c34-c3ab-4f20-8ab9-0a439e76a646,Thomas Reynolds,erinwade@example.org,,New Reneeborough
088706f2-2189-4941-8ba7-a3d20b346c00,Diane Lewis,paul19@example.net,Gold,Port Kimberly
70298006-651b-48f9-ab6f-14ab8a2572cf,Jennifer Bates,aimeehorn@example.com,Gold,Christopherhaven
79522f20-4a58-43ec-a3a2-1f47954144bd,Laura Harris,krobertson@example.org,,East Eric
25166120-3f15-4b53-a595-32678c50fd3a,Caroline Young,riveravictoria@example.org,Gold,Lake Kendra
78f8472f-dfcd-4107-b96e-1ab96f465c1a,Alan Davis,lcaldwell@example.net,Gold,North Vincentfort
6b15656a-b6f8-486c-a50c-f0b75ec85036,Joshua Miller,invalid_email,Silver,South Veronica
51734a7e-acf7-4965-9bd2-53a9d8ef10e8,Dr. Larry Davis MD,george59@example.net,Silver,Williambury
287ab849-4802-4854-9563-e8ff8658f861,Mark Flores,invalid_email,Silver,Davilatown
13e46095-10d1-4ad4-b6ca-3938e666fe08,Joseph Marquez,invalid_email,Gold,Port Amandamouth
d1d66c08-d7c4-4409-b5d1-0701cc6bcf23,Daniel Green PhD,invalid_email,Silver,Anthonytown
7baaad74-b2cb-4eb9-a194-a3f293c3c4b0,Barbara Osborne,invalid_email,Bronze,Port Ryanberg
293d4a61-4049-4ebb-9cd9-7e808ebe2d58,Cassandra Hale,ryanmiller@example.net,Gold,Mariashire
2a43fd14-914c-46d8-95ce-121c47c069ff,Dale Maddox,perezbrianna@example.com,Gold,Johnfurt
cb995277-c651-444b-900d-dbb7661490c5,Olivia Oneill,invalid_email,,Denisefort
d2e4139d-0519-4e78-9547-74dd934a2f29,Belinda Gomez,martinezjeffrey@example.com,,Lake Ian
d37eb811-9ca4-4c42-a963-2ca5187df128,Jessica Alvarez,invalid_email,Silver,West Ashleyburgh
2bc305dc-3c81-4a95-8128-12cf8639765e,James Wright,invalid_email,Silver,Aaronhaven
d0397980-bfe2-4d7e-bb90-e5d21bd3f080,Rachel Holt,invalid_email,Silver,Jamesborough
93b6912d-b9e0-4aa6-81e2-8e14c5e19e3f,Michael Thompson,invalid_email,,Port Kylie
182cee5d-f7d0-4b0a-a475-9a450cd904a3,Kevin Weaver,invalid_email,Bronze,West Jessica
532ebbaf-964f-4448-9725-7c1f80f145f2,Curtis Adams,thayes@example.com,Gold,Geoffreyton
84e8eacd-36ce-4a5d-916f-f889bc302456,Michael Norris,invalid_email,,Port Duaneport
ce84d900-0a85-413b-a861-4dc57fd727b9,Jonathon Perez,turnerwesley@example.com,,Williamschester
ee1b62d7-b6fd-4669-81d1-47cc5e8fbe25,Benjamin Mejia,qalvarez@example.net,Gold,Loganport
0163af7a-3257-4b8b-a3ae-a5c0db79c426,Kevin Walker,invalid_email,Bronze,West Ralphstad
d82c913d-c9f4-4ba1-9e43-786a556367bf,Donna Silva,invalid_email,Silver,Reynoldsfurt
24bcb61b-2674-4d32-a56f-51871eeb916e,Jennifer Garcia,angelica32@example.com,,Port Brianfurt
520630c8-508e-45e8-a84d-6b53d4d0589e,Karen Taylor,mckinneytricia@example.com,,Jameschester
92281ee3-5ade-4fbb-8b09-de3cf8679714,Mr. Brian Poole III,invalid_email,Bronze,East Robertshire
d11f70d6-bc8b-4394-b5a4-b76081542ff7,Darlene Fowler,psellers@example.org,,Trevorland
36192912-9306-43fd-975c-d6866e7f99b1,Gina Moses,andrewreynolds@example.com,Bronze,Robertport
2e0e4f20-a19f-42e1-b94b-67f5215231d2,Jessica Price,invalid_email,Bronze,Danielsbury
ef967682-bf0e-4c1a-9670-50084bd9f985,Fernando Hernandez,nperry@example.org,Bronze,New Randallport
68909f04-0f91-4eb5-bf72-1b35e306bc43,Stephen Robertson,saramanning@example.org,,Valerieview
ff533e6a-9fe0-48d7-9953-2ef8a4a8e0fe,Wayne Nolan,invalid_email,,Kelseyfort
bad956eb-e60a-42b4-b32f-535a949cf924,Angel Ferguson,prattann@example.com,,Meaganburgh
2f28ef57-403d-4f1b-8cc9-0cfc615765d0,Melissa Robinson,colemandanielle@example.org,Gold,North Johnport
1923a6f8-6692-40e0-9200-2100a4d17142,Micheal Daniel,invalid_email,,West Sharon
13143f99-05d9-4ae9-a179-cc1bf2bc1476,Christina Hoover,invalid_email,,Annettefort
625d3eec-45da-472d-bef3-638b4d7a4835,Samuel Green,danielstevens@example.com,Bronze,Middletonton
b068eb31-f01b-4422-8166-7a4d21455ddf,Amy Simmons,gdonaldson@example.net,Silver,Port Amanda
e5f6211e-d2a1-4b14-b4bb-a320ea6fa9d6,Natalie Cooper,invalid_email,,Jenniferside
ad7800e0-409c-4b64-9c22-167cb2903b5c,Lauren Moore,jeffery64@example.org,Silver,South Leah
35686128-a50f-4f68-a7e4-731b4b9e6734,Lynn Johnson,invalid_email,,Cohenstad
757d3359-7005-4258-9c41-c22aa1313748,Miranda Wilkinson,invalid_email,,South Christina
fafa79b3-e530-4f15-93d9-41aa904807b8,Katherine Barker,invalid_email,Bronze,Wintersberg
49332479-c99b-4de1-8cb1-7a9e15ee7b48,Ana Griffin,invalid_email,Bronze,Jeffreyton
b04b7109-88b1-4e6c-9496-af462e17a130,Mary Perry,invalid_email,,North Andrewborough
26a06cb8-9954-4b6a-ba77-344442a9f518,Susan Bailey,kristyandersen@example.net,Gold,New Dianefurt
9bf45c71-7155-4c13-82d2-07f2dc7f2443,Cody Fuentes,invalid_email,,Port Gerald
28d543f5-06a0-4a8b-910c-a519dfe0a839,David Phillips,justintorres@example.org,Gold,Mullinsshire
8d30da12-0a4e-48f4-be42-2734622721d7,Michael Webb,invalid_email,Gold,North Bethshire
744f9d5e-86d5-4435-868a-f7587e082c26,Tammy King,andrewandrade@example.org,Silver,West Sharonhaven
91cd9e31-826c-4f8a-a999-6d79c4cbc2b4,Daniel Espinoza,invalid_email,Silver,South Stephanieside
73272fd4-bd95-4c23-a225-ded5af38277f,Steven Boyd,david11@example.org,Bronze,Port Joseph
3566b83c-4fd5-432e-a1cf-0edadf53e3c4,Taylor Chavez PhD,laurakirby@example.org,Gold,Ginamouth
e13c395a-7057-4ec1-a417-13bc6d7d36ae,Amanda Gregory,rodneyharrison@example.net,Silver,North Nicole
ece49122-182a-4f6a-8949-9486c4dd1f5f,Jennifer Wallace,invalid_email,Silver,East Maryhaven
ef91ee1e-1612-4238-a47c-d908f511665d,Deborah Strickland,invalid_email,Gold,Heidiport
89fe9a9e-72f1-4361-808c-6b3997526531,Brenda Cobb,invalid_email,Silver,New Jayshire
2d42946e-3228-4e19-bb52-f8abb7bbce6b,Nicole Smith,invalid_email,,Huynhland
aaa39a8b-1ab7-484a-8137-e8daf82b7e27,Ian Shaw,rickwilliams@example.org,Bronze,West Darleneland
e0e1cb88-b84c-4341-8b5d-53ffb8a556da,Lisa Medina,invalid_email,Gold,Harrisshire
8b216b3a-cc2e-4d18-ac1e-5f9ff3cc11d6,Selena Solomon,stacey20@example.org,Silver,South Peterberg
468cf8b2-a360-429e-9a39-5b06c4c589ff,Mckenzie Taylor DDS,walshwilliam@example.org,Bronze,Lake Katelynberg
e2ac7b6c-6613-4435-bd06-c0a9e0197b5e,Beth Hudson,invalid_email,Bronze,South Karenton
97c60dd9-09bb-49e0-888d-94f8341db086,Geoffrey Barnes,invalid_email,Bronze,Maryville
a7d75aae-35f5-4882-b3ea-3a5d94b314d3,Jessica Walters,ashaw@example.com,,East Kevin
15251f03-3a68-4dd4-b56a-7672423a24d7,Alexandra Perez,blackwellwilliam@example.org,,Aprilhaven
77a8b094-2cb9-4fc3-9830-06c4882e8419,Lori Morgan MD,invalid_email,,West Tony
16fa1c81-ba0a-48bf-8e2b-7860ee760a29,Aaron Hudson,invalid_email,Silver,Port Emily
b1f5d2b6-9108-4a2a-815b-1d3cb888d547,Emily Moore,ojensen@example.net,Silver,South Nancyside
dd2de1d5-6151-4540-b6ec-6b91f584a4cb,Cassie Harris,stephanie12@example.com,,West Michaelton
8a5f97b1-99ed-4d7c-ab91-0b01ec9744c2,Timothy Murphy,invalid_email,Gold,West Cory
9c593147-5d75-43f1-bdc8-fba1af8f7b8d,James Ewing,khenson@example.com,Silver,Jenniferfort
3261d2e0-7389-426e-b977-bf7116e57908,Ian Salinas,alexandercampbell@example.org,,Melissachester
c35aa8ad-86d5-4d99-8ef5-a15f70522ab7,Brian Martinez,invalid_email,Silver,West James
caa83291-eefd-45bb-9147-854481618388,Shelly Frazier,invalid_email,Gold,Lake Eddie
8b833dc3-1f7c-44b2-9be2-093bf750cc54,Amber Morales,stephaniedixon@example.com,Silver,Lake Anthonyside
5680e449-d5b0-4b83-86dc-4cb0c7408381,Dennis Thomas,invalid_email,Silver,Davidburgh
05b74ce7-f08e-44e0-b413-58ca96747998,Scott Crawford,thomasdillon@example.com,Silver,Mannmouth
a09ecb4b-dbce-4124-800b-94afa2fef618,Andrew Reilly,gregory10@example.org,Bronze,Kerrburgh
e07e122d-4790-412b-a50f-067424c0bb1d,Connor Cain,osanders@example.net,Silver,Aaronside
165177e7-7cac-4dcc-9cb9-823cab239e06,Dr. Jerry Moran,invalid_email,Gold,East Michelemouth
0888f184-a4c0-409d-aa5a-db7fd9721c8e,Shelby Villarreal,invalid_email,,Carrchester
41e1f3f6-d568-4919-b6ac-ed1d4afe283f,James Fisher,invalid_email,Bronze,New Aaron
8d5862eb-ca78-4b7f-82d4-4bfdd8638cc7,Peter Reilly,invalid_email,Gold,East Stephanie
7c855adf-8411-4a29-baa5-4baf19a35a4c,Regina Miller,invalid_email,,Amberton
2f38611d-e478-41f9-bd2a-2aad72df6cda,Alexandra Ramirez,krista03@example.com,Silver,East Catherineside
b2828882-36a9-4ce0-9888-88f36905959e,Charlotte Johnson,clarkmichael@example.org,,East Larryland
bc5c0833-86e4-4e91-b2b2-d6fb71a9e101,Douglas Calderon,davissarah@example.org,Gold,Bryanmouth
dd28b69e-5120-45c5-86fa-b5ef445fef2a,Gregory Roberts,invalid_email,Silver,New Christianport
ac6a1210-a1f1-40de-8358-2bf68b010cf2,Dr. Luke Mcintyre,invalid_email,Silver,East Williamberg
3d65fcca-785b-4cb4-bdc0-471e45b7c360,Courtney Murray,cunninghammelissa@example.net,Bronze,Lake Emilyport
9a2be87f-a765-4fce-80a2-d33cab8af91d,Michael Conway,shawjason@example.net,Gold,Port Rebeccashire
ca0190a3-d7e6-4841-8ec6-e49a0fcd05ee,Michelle Ryan,silvajoseph@example.net,Gold,Lake Edward
35fd53b4-0c53-424f-abb9-d6445491eeca,Richard Rocha MD,invalid_email,Gold,Alexischester
529508eb-ee86-4ffa-bd19-916c5f7032a8,Lisa Griffith,invalid_email,Silver,Susanside
fde1e292-8882-4472-bde1-d11275a4d7dd,Anthony Wheeler,invalid_email,,Orozcomouth
673caff2-46c3-4773-abba-52e94fc2d4d9,Paul Frost,roger49@example.com,,North Henrychester
c01d50c3-46f8-4c36-8404-e228e9d3233b,Kelly Bass,invalid_email,Silver,Lake Jacobhaven
a92776d5-1b73-46be-8b5b-6cce7fb1e08f,Mr. James Monroe,invalid_email,Gold,Aliciastad
0b502c14-463b-4eda-98f7-6c9d388cdf6e,Mary Church,invalid_email,Gold,South Elizabethton
3942ea5b-1fc7-438c-b099-cad053f7e812,Kyle Pace,carlawells@example.org,Bronze,Nelsonchester
ef5320a5-091e-452a-b12d-52bde2de8196,Rose Reyes,invalid_email,Silver,North Brittany
97715afd-04b9-4aab-b505-669ba56a8acf,Mrs. Tamara Brady,robinneal@example.org,,South Grace
e3341155-4a1e-47af-84c7-5a3d37900c1e,Dean Byrd,invalid_email,Silver,South Andrew
e5257357-7a59-4373-848f-0ca564e5c369,Sara Hicks,patrick25@example.com,Bronze,Jonathanland
293bc487-5ffd-447d-a520-8189acfb2ae3,Melissa Wilson,invalid_email,Bronze,New Ryanmouth
c7afc8ab-6b5e-423f-845c-d20a1aca277e,Brianna Jones,invalid_email,Silver,Rogermouth
a5eaa6c9-1bac-454d-8d28-60e7a5dd1c60,Julie Harper,invalid_email,Silver,Jacksonport
107e78fb-8a43-4d64-99a0-b068d143685d,Kevin Lee,toneill@example.org,Bronze,Floresmouth
01e27877-f74c-4607-a469-6bab700922f5,Antonio Johns,bduncan@example.com,Silver,Tylerfurt
5bfa8739-9b86-44e0-a54f-816b053641ac,David Navarro,invalid_email,,Johnborough
0b8f390b-4fb2-48ec-a64e-71c8b56c38b5,Cody Norris,invalid_email,Silver,South Stephen
349e8123-fcb4-4f68-8748-f8dea1d1ac88,Luis Vang,invalid_email,Bronze,Danielside
0355a220-ddcb-4359-839f-6c72d97a7abc,Lisa Mcclain,invalid_email,,Shorttown
22178676-cf12-4d7b-99b5-1624cd60ac33,Joshua Lewis,mark97@example.org,Bronze,Lake Brooke
fb3d6880-e287-4d13-9e40-11acb6ca0a24,Audrey Blankenship,brendarodgers@example.com,,New Jerry
ce46dd2e-7a7d-4981-83a7-b0f6d82c7c66,Miss Michelle Singleton,murphyhaley@example.com,Bronze,South Amanda
cd7c74a0-dec2-4a0f-a62a-0a504099508a,Andrew Perkins,ojones@example.net,Silver,East Keithshire
57f9fc23-b72d-47a8-a8b8-ba354f4324b1,Eric Butler,karenhall@example.org,Silver,Port Matthewmouth
8775dfa2-b39b-4e31-867e-c601e6643b06,Erik Bush,martinjessica@example.org,Silver,Thomasville
154a7175-b286-4449-aa4b-05d31951b31a,Jack Rich,hbarnes@example.org,Bronze,North Gerald
329fed42-eb4b-4e05-8c9a-46bdae119829,Patrick Williams,invalid_email,Bronze,Devinbury
a547e91e-a442-4e69-b567-fe89117c9eef,Denise Cantu,invalid_email,Gold,Connorburgh
42b49310-c1d0-41d3-9bb8-b6047ed9b45f,Joseph Gill,invalid_email,,New Jason
1f98addc-b38f-41c9-9360-5af1de3bee8f,Cheryl Spence,invalid_email,Bronze,Mercerborough
f72a8c5c-e197-4bdd-aacc-8e81f8622bdf,Scott Kelly,invalid_email,Bronze,Daltonhaven
b8c0e682-e67e-49f6-af53-23f6b9e82910,Zachary Velasquez PhD,invalid_email,Bronze,West Julia
2b2de896-eab9-4b99-aa1a-be79387b383f,David Vaughan,baldwinjames@example.org,Bronze,North Kathrynburgh
fbd386b8-8336-4865-a9c1-bea7cd188c16,Patrick Sexton,invalid_email,Bronze,West Ana
100a70e3-8f0a-47e3-a44a-9f72d4d0563e,Sarah Edwards,thomascurtis@example.net,Gold,New Brian
913c2f5a-6aff-4e5c-921b-55397b384496,Jean Miller,invalid_email,,Michaelbury
5411883f-46b7-4e6d-a149-fc073f304d4b,Ricardo Miranda,andreadavis@example.org,Bronze,Leestad
20602c98-3dc2-4123-956d-c1064e5e2619,Breanna Lopez,crush@example.org,Bronze,West Theresa
0c31598e-0029-4d4c-913b-6362b37be95d,Lindsay Rogers MD,invalid_email,Silver,Lake Michelletown
ad6ff464-3fc0-47aa-8d85-71e5a1894bc8,Laura Cox,harrisonchristopher@example.net,,Joeberg
f56f932b-6b27-4c02-9043-75947019a436,Joshua Patel,angela48@example.net,Gold,New Heather
91728be0-cf77-41f2-805c-db1935b9f5af,Kayla Franco,invalid_email,Gold,Taylorshire
ac093a07-f8da-4301-b4d9-6ccc60d252e5,Angelica Blackburn,crawfordconnie@example.com,Silver,Murrayfurt
4a8b5efe-6639-4e55-a604-ce3d90791e1a,Casey Solis,fjimenez@example.org,Bronze,Port Aaronbury
2ee53aec-30c9-4ffd-88d5-ee921c640015,Melissa Esparza,whitewilliam@example.com,Gold,East Steve
fda4bb0e-3c64-4787-a4c8-bc267d6ed1e8,Jack Griffith,invalid_email,Gold,Wallville
86e747ad-e210-4bbe-adc2-2236e5bfd011,Christopher Cherry,erichardson@example.com,Bronze,Travisside
0e73f0b6-d796-441c-bff7-8410009ec13f,Amanda Wolf DDS,invalid_email,Bronze,Guerrerochester
023980f2-0a66-4d95-9c6c-ee866b5b6e61,Steve Clark,invalid_email,Bronze,Lisafurt
09f93688-7bc4-48d2-bc0d-1f769da46535,Edward Collins,travisbailey@example.org,Silver,Debramouth
088d1dbc-bbfa-4157-8d8f-8e0d90abbed1,Deborah Long,invalid_email,Gold,East Lindachester
e122b028-a35d-4b5f-b065-8d174141e151,Marissa Torres,olivingston@example.com,,Lake Robert
5a53c350-6e2c-49fa-974a-c17a36b60c52,Samuel Wilson,invalid_email,Gold,New Sara
c84b2cc3-9e8b-42eb-9d14-883b5eda4edb,Eric Mccormick,gwendolyn21@example.net,Bronze,Port Cody
68b2220e-eaec-47e6-b5ec-57d0a983fade,Gregory Long,invalid_email,Gold,Thompsonfurt
6715f577-0851-44b6-b7c9-3f4f0b593723,Samantha Thomas,deborah39@example.com,,Andersonmouth
8d4ac8fe-c6b1-46c8-8c4d-ea472b53cc8f,Lindsay White,jonathanwallace@example.org,Bronze,Scottton
afd20741-6cc9-4a41-9db3-319083c0d6c3,Richard Gonzalez,rthompson@example.org,,East Patrickstad
3a0403a0-d651-4315-8c76-4189672e8c4c,Alicia Johnson,shelby29@example.net,Bronze,Jamesland
5855b2fd-2f71-42e5-bda3-43ab4cce5f3d,Mrs. Stephanie Collier,rebecca17@example.com,Gold,South Melanie
89e163dd-5125-4a11-bfe9-582740f14424,Melissa Davis,cynthiasmith@example.net,,Port Jennifer
fc66ddbe-11eb-4db3-9a49-2b4cfb9b24e6,Nicole Roberts,jallen@example.org,,Sarahmouth
b09afa3b-cff1-4ea0-b9f0-cbd12c238e13,Kristin Wise,invalid_email,Silver,New Daniel
392a9c3e-b229-4fc5-ad3a-8678747ba745,Jasmine Dominguez,invalid_email,Gold,West Mark
2890babb-3218-4928-8407-1998666ec0c2,John Taylor,cholmes@example.com,Gold,East Russellville
1dab0680-77ba-4b33-83cc-485dd65ec5f5,Lauren Ayers,invalid_email,Silver,Paulaport
25a35d77-238b-419c-8023-5c5d8c4e545b,Tanner Davis,james32@example.org,Bronze,Harrisonberg
76a9778c-30fa-42fb-942e-f2e7c447771c,Heather Martinez,ajohnson@example.org,,West Sharonshire
10fa7af1-9f55-439d-8b83-eb01e673aa69,Kelsey Simmons,ncook@example.org,Bronze,East Erica
305c4f94-369e-44e0-a7f0-4ebd95a53e2b,Megan Webster,invalid_email,Silver,New Tonyabury
2d327d18-54e3-4e70-be42-16e43f74e583,Megan Miles,invalid_email,Silver,New Brittany
47ccbebd-6a3f-4ebf-a99a-a151f24358bb,Drew Pena,mark48@example.com,Gold,Christinaburgh
f4cf05d3-8ef9-44d2-8555-cfb1f3cfa005,Alexandra Robinson,llucas@example.org,Silver,Scottmouth
a8cb1db4-9d87-4890-9a53-79e7932c06d3,Denise Calderon,invalid_email,,New Christopher
db931dac-65c3-4141-b7f9-f71a3883db80,Andrew Snyder,peter47@example.com,Gold,North Sandrachester
830353c7-00b3-49f0-a31f-3c9dbbc941c1,Alicia Singh,stephanieallen@example.com,Gold,North Vincent
199c7bae-29ba-4e2e-bab3-4c7f336f5a1d,Jennifer Lambert,invalid_email,Bronze,Jacquelineside
82d56c30-d210-4c43-9bf0-addd8795a098,Brenda Rowe,invalid_email,,North Robertton
22e835bd-d81f-40ea-9605-59c62d5e6107,Shane Wells,invalid_email,Gold,South Alexandermouth
121c7793-0771-497e-9885-946aac9926c7,Kristina Alvarado,invalid_email,Gold,Cynthialand
